Time(s),out1,out2,out3
86.4308129,161.20227,45,-124.4369
86.4347192,161.20914,45,-124.21577
86.4386255,161.48068,45,-125.60166
86.4425318,161.09595,45,-124.4173
86.4464381,161.13251,45,-126.78289
86.45034441,160.95522,45,-123.08201
86.45425071,161.32336,45,-125.11243
86.45815701,161.5152,45,-126.10502
86.46206331,161.22688,45,-125.52627
86.46596961,161.04237,45,-124.1284
86.46987591,161.25906,45,-125.98859
86.47378221,161.35117,45,-122.85426
86.47768851,161.14508,45,-125.36469
86.48159481,161.20549,45,-123.45506
86.48550111,161.33347,45,-125.42614
86.48940741,161.11691,45,-123.26859
86.49331372,161.19037,45,-122.76862
86.49722002,161.51733,45,-123.16959
86.50112632,161.35025,45,-122.63223
86.50503262,161.13707,45,-119.92522
86.50893892,161.17642,45,-123.02392
86.51284522,161.2356,45,-123.70564
86.51675152,161.39716,45,-123.77097
86.52065782,161.17291,45,-123.842
86.52456412,161.32721,45,-122.82442
86.52847042,160.95244,45,-125.13706
86.53237672,161.30768,45,-125.43309
86.53628302,161.41815,45,-124.64561
86.54018933,161.31892,45,-124.75383
86.54409563,161.41612,45,-124.70053
86.54800193,161.65681,45,-124.43652
86.55190823,161.41574,45,-123.25774
86.55581453,161.3913,45,-125.43749
86.55972083,161.2738,45,-123.68671
86.56362713,161.31467,45,-123.91614
86.56753343,161.25441,45,-125.06345
86.57143973,161.14093,45,-125.48534
86.57534603,161.15089,45,-125.1741
86.57925233,161.10875,45,-124.62888
86.58315863,161.23788,45,-123.4004
86.58706494,161.22546,45,-123.98464
86.59097124,161.74075,45,-125.6832
86.59487754,161.4389,45,-126.57575
86.59878384,161.31561,45,-126.78808
86.60269014,161.2787,45,-124.96611
86.60659644,161.46825,45,-122.5052
86.61050274,161.30624,45,-122.77164
86.61440904,161.30818,45,-125.42989
86.61831534,161.56483,45,-122.3754
86.62222164,160.92638,45,-121.84256
86.62612794,161.46947,45,-121.59503
86.63003425,161.26657,45,-123.88428
86.63394055,161.41911,45,-122.84119
86.63784685,161.12823,45,-124.54093
86.64175315,161.24828,45,-124.12103
86.64565945,161.12071,45,-124.49706
86.64956575,160.914,45,-121.581
86.65347205,161.33844,45,-123.8729
86.65737835,161.35133,45,-123.32767
86.66128465,161.29713,45,-122.5648
86.66519095,161.1414,45,-124.01237
86.66909725,160.95323,45,-123.98397
86.67300355,160.91849,45,-123.88504
86.67690986,161.04065,45,-125.5437
86.68081616,160.9267,45,-123.29263
86.68472246,161.37267,45,-123.57858
86.68862876,161.01216,45,-124.11964
86.69253506,160.96478,45,-124.03716
86.69644136,161.11884,45,-124.85769
86.70034766,160.9698,45,-123.6449
86.70425396,161.13846,45,-124.78986
86.70816026,160.98952,45,-123.73032
86.71206656,161.2587,45,-124.39941
86.71597286,161.10126,45,-122.40153
86.71987917,161.11169,45,-124.99988
86.72378547,161.03957,45,-122.60558
86.72769177,161.16411,45,-123.21883
86.73159807,161.11911,45,-121.60841
86.73550437,160.88863,45,-124.27088
86.73941067,160.88484,45,-123.53575
86.74331697,160.94357,45,-122.17458
86.74722327,160.89691,45,-124.66434
86.75112957,160.81839,45,-121.95535
86.75503587,160.93614,45,-124.0697
86.75894217,160.74858,45,-124.07868
86.76284847,161.02301,45,-124.34733
86.76675478,160.82378,45,-123.97609
86.77066108,160.80843,45,-123.79877
86.77456738,160.98581,45,-125.89136
86.77847368,160.83321,45,-123.70535
86.78237998,160.9269,45,-124.48252
86.78628628,160.81506,45,-124.24144
86.79019258,160.91919,45,-123.22926
86.79409888,160.96736,45,-124.48629
86.79800518,160.92299,45,-123.31347
86.80191148,160.98863,45,-123.4557
86.80581778,160.8718,45,-125.38415
86.80972408,160.99242,45,-124.92384
86.81363039,160.88933,45,-122.89916
86.81753669,160.98798,45,-121.36853
86.82144299,160.77765,45,-124.84615
86.82534929,160.90836,45,-126.43475
86.82925559,161.10248,45,-123.50035
86.83316189,160.9243,45,-122.46597
86.83706819,160.90854,45,-125.73369
86.84097449,161.35316,45,-123.39269
86.84488079,161.03741,45,-124.96745
86.84878709,160.77917,45,-125.33821
86.85269339,161.10481,45,-123.16285
86.8565997,160.87529,45,-124.05779
86.860506,160.81612,45,-125.71249
86.8644123,160.86586,45,-125.84109
86.8683186,160.98148,45,-124.87124
86.8722249,160.97021,45,-126.3048
86.8761312,160.82904,45,-125.82068
86.8800375,160.68938,45,-123.29671
86.8839438,161.35927,45,-125.33949
86.8878501,161.34857,45,-122.96621
86.8917564,160.85738,45,-123.98183
86.8956627,160.99545,45,-124.70289
86.899569,161.05447,45,-124.07091
86.90347531,160.72423,45,-125.63856
86.90738161,160.94038,45,-124.2318
86.91128791,160.90826,45,-124.97793
86.91519421,160.69073,45,-124.6908
86.91910051,160.78023,45,-124.9884
86.92300681,160.93355,45,-122.49737
86.92691311,161.38326,45,-122.94076
86.93081941,161.064,45,-124.30392
86.93472571,161.05252,45,-124.65474
86.93863201,160.71887,45,-125.70213
86.94253831,161.22409,45,-122.77139
86.94644462,161.28438,45,-123.67973
86.95035092,161.19226,45,-123.21791
86.95425722,161.04362,45,-126.05692
86.95816352,160.89043,45,-124.19623
86.96206982,160.8848,45,-124.82202
86.96597612,160.99178,45,-125.73518
86.96988242,160.98788,45,-121.14699
86.97378872,161.16904,45,-126.94373
86.97769502,161.01062,45,-123.29389
86.98160132,161.36493,45,-124.38041
86.98550762,161.14241,45,-125.25682
86.98941392,160.9357,45,-123.95706
86.99332023,161.13695,45,-125.20533
86.99722653,161.22168,45,-124.81907
87.00113283,161.09198,45,-125.05228
87.00503913,160.99138,45,-124.75226
87.00894543,161.07147,45,-123.35364
87.01285173,160.75023,45,-125.83421
87.01675803,160.85315,45,-126.37429
87.02066433,160.94965,45,-123.60094
87.02457063,161.37267,45,-125.53579
87.02847693,160.93048,45,-125.52201
87.03238323,161.09862,45,-127.19296
87.03628954,160.75099,45,-123.00463
87.04019584,161.0219,45,-125.34955
87.04410214,160.95279,45,-125.65738
87.04800844,161.24286,45,-123.79258
87.05191474,161.16336,45,-123.97718
87.05582104,161.09285,45,-126.1647
87.05972734,160.96432,45,-124.8459
87.06363364,161.13084,45,-124.05173
87.06753994,161.02811,45,-124.53562
87.07144624,161.06082,45,-124.74356
87.07535254,161.2244,45,-125.86935
87.07925884,161.42921,45,-124.42347
87.08316515,161.00868,45,-123.44157
87.08707145,161.21046,45,-127.20949
87.09097775,161.25584,45,-125.72325
87.09488405,161.37633,45,-127.85581
87.09879035,161.31348,45,-125.7707
87.10269665,161.29874,45,-125.79553
87.10660295,161.33357,45,-123.73374
87.11050925,160.86052,45,-124.71474
87.11441555,161.36446,45,-126.23549
87.11832185,161.06291,45,-126.39269
87.12222815,161.45755,45,-124.85295
87.12613445,161.51344,45,-124.90198
87.13004076,161.40581,45,-126.29955
87.13394706,161.50188,45,-127.00996
87.13785336,161.59807,45,-122.38511
87.14175966,161.31133,45,-127.37904
87.14566596,161.28084,45,-125.46626
87.14957226,161.71097,45,-124.44364
87.15347856,161.104,45,-125.99834
87.15738486,161.64452,45,-123.08236
87.16129116,161.61653,45,-125.59819
87.16519746,161.5934,45,-125.49737
87.16910376,161.75851,45,-125.80718
87.17301007,161.64105,45,-124.94309
87.17691637,161.36104,45,-125.22733
87.18082267,161.30946,45,-126.29139
87.18472897,161.72002,45,-126.2737
87.18863527,161.30817,45,-125.36718
87.19254157,161.18774,45,-125.55789
87.19644787,161.45126,45,-123.88384
87.20035417,161.11287,45,-123.97609
87.20426047,161.10155,45,-124.99709
87.20816677,161.7596,45,-125.69157
87.21207307,161.49077,45,-124.71431
87.21597937,161.34456,45,-126.48694
87.21988568,161.53021,45,-125.37644
87.22379198,161.53804,45,-125.70656
87.22769828,161.5197,45,-122.29152
87.23160458,161.24643,45,-123.86656
87.23551088,161.50549,45,-127.14507
87.23941718,161.42413,45,-125.97359
87.24332348,161.48772,45,-126.87787
87.24722978,161.47018,45,-124.11678
87.25113608,161.28905,45,-123.46915
87.25504238,161.44028,45,-124.767
87.25894868,161.49155,45,-125.10665
87.26285499,161.42241,45,-122.586
87.26676129,161.53291,45,-121.20992
87.27066759,161.44208,45,-124.0069
87.27457389,161.47729,45,-125.50376
87.27848019,161.4079,45,-122.7224
87.28238649,161.19057,45,-125.18974
87.28629279,161.43526,45,-125.23659
87.29019909,161.4245,45,-123.61243
87.29410539,161.06898,45,-125.70287
87.29801169,161.54251,45,-121.03908
87.30191799,161.17981,45,-125.5333
87.30582429,161.66818,45,-124.37408
87.3097306,161.34628,45,-124.48093
87.3136369,161.66127,45,-124.38123
87.3175432,161.59949,45,-124.06864
87.3214495,161.10446,45,-124.94556
87.3253558,161.53986,45,-122.99796
87.3292621,161.42487,45,-123.57472
87.3331684,161.48093,45,-123.74478
87.3370747,161.42836,45,-127.22846
87.340981,161.44525,45,-125.82002
87.3448873,161.1602,45,-124.98524
87.3487936,161.51852,45,-122.19822
87.3526999,161.40501,45,-123.45538
87.35660621,161.42563,45,-124.42107
87.36051251,161.42036,45,-125.36169
87.36441881,161.43172,45,-122.68218
87.36832511,161.73943,45,-123.78102
87.37223141,161.21561,45,-123.55713
87.37613771,161.63187,45,-122.39558
87.38004401,161.4048,45,-124.69549
87.38395031,161.23393,45,-121.41441
87.38785661,161.62044,45,-123.60796
87.39176291,161.22389,45,-121.58044
87.39566921,161.3112,45,-122.13556
87.39957552,161.17627,45,-120.75694
87.40348182,161.46657,45,-121.03042
87.40738812,161.47023,45,-123.05123
87.41129442,161.34712,45,-121.99749
87.41520072,161.61888,45,-124.50051
87.41910702,161.50858,45,-125.4791
87.42301332,161.33195,45,-122.57731
87.42691962,161.56105,45,-123.85237
87.43082592,161.43398,45,-123.93732
87.43473222,161.46094,45,-122.22965
87.43863852,161.68884,45,-124.31379
87.44254482,161.4744,45,-122.76144
87.44645113,161.46587,45,-121.50076
87.45035743,161.48184,45,-123.3676
87.45426373,161.60042,45,-124.72652
87.45817003,161.47824,45,-123.42372
87.46207633,161.55441,45,-123.02362
87.46598263,161.41455,45,-121.80652
87.46988893,161.31429,45,-122.6881
87.47379523,161.71941,45,-121.88847
87.47770153,161.45778,45,-120.5865
87.48160783,161.58447,45,-122.07321
87.48551413,161.63167,45,-121.36525
87.48942044,161.2446,45,-123.32912
87.49332674,161.49706,45,-123.92836
87.49723304,161.30527,45,-120.9639
87.50113934,161.36742,45,-123.71117
87.50504564,161.44086,45,-123.71254
87.50895194,161.55499,45,-122.06726
87.51285824,161.65225,45,-122.32539
87.51676454,161.65709,45,-120.25755
87.52067084,161.45819,45,-122.03068
87.52457714,161.38467,45,-122.13181
87.52848344,161.38136,45,-121.36383
87.53238974,161.61768,45,-121.64905
87.53629605,161.54381,45,-121.65074
87.54020235,161.34167,45,-124.91087
87.54410865,161.49142,45,-119.20988
87.54801495,161.2979,45,-118.88779
87.55192125,161.55643,45,-122.62148
87.55582755,161.10323,45,-121.70957
87.55973385,161.64107,45,-122.49051
87.56364015,161.51889,45,-121.24612
87.56754645,161.53671,45,-122.43986
87.57145275,161.51248,45,-120.93121
87.57535905,161.80283,45,-121.7717
87.57926536,161.36028,45,-122.19864
87.58317166,161.48224,45,-120.18662
87.58707796,161.5228,45,-123.60941
87.59098426,161.31911,45,-122.81805
87.59489056,161.44885,45,-122.16988
87.59879686,161.7063,45,-119.97096
87.60270316,161.6535,45,-121.26605
87.60660946,161.58577,45,-125.01593
87.61051576,161.43005,45,-122.56794
87.61442206,161.31487,45,-121.39986
87.61832836,161.67409,45,-121.30643
87.62223466,161.34343,45,-121.87148
87.62614097,161.48819,45,-120.27388
87.63004727,161.66365,45,-120.76619
87.63395357,161.59653,45,-121.20516
87.63785987,161.69182,45,-123.08203
87.64176617,161.35178,45,-122.10828
87.64567247,161.60342,45,-123.0079
87.64957877,161.48279,45,-122.08773
87.65348507,161.43686,45,-123.16528
87.65739137,161.41888,45,-120.62679
87.66129767,161.35216,45,-120.68465
87.66520397,161.47237,45,-123.00135
87.66911027,161.65553,45,-124.33776
87.67301658,161.57283,45,-121.85981
87.67692288,161.64906,45,-121.75906
87.68082918,161.53787,45,-122.60168
87.68473548,161.56165,45,-119.79356
87.68864178,161.51382,45,-122.39182
87.69254808,161.31024,45,-122.73446
87.69645438,161.0919,45,-120.57922
87.70036068,161.55084,45,-121.66198
87.70426698,161.22993,45,-119.98569
87.70817328,161.4292,45,-122.92035
87.71207958,161.40074,45,-119.78647
87.71598589,161.16449,45,-121.45728
87.71989219,161.34906,45,-120.46226
87.72379849,161.73506,45,-122.67509
87.72770479,161.3593,45,-122.49225
87.73161109,161.14314,45,-122.37782
87.73551739,161.89651,45,-124.37051
87.73942369,161.31572,45,-122.20636
87.74332999,161.5295,45,-120.30402
87.74723629,161.20638,45,-122.07257
87.75114259,161.47786,45,-121.00153
87.75504889,161.30194,45,-122.35362
87.75895519,161.48819,45,-121.82831
87.7628615,161.36868,45,-119.56856
87.7667678,161.59349,45,-121.70516
87.7706741,161.0199,45,-120.21129
87.7745804,161.43094,45,-121.47475
87.7784867,161.46515,45,-121.10827
87.782393,161.18544,45,-121.82079
87.7862993,161.53903,45,-121.57861
87.7902056,160.94878,45,-122.63109
87.7941119,161.38412,45,-120.73782
87.7980182,161.43285,45,-120.23309
87.8019245,161.16826,45,-120.02477
87.80583081,161.5222,45,-122.54639
87.80973711,161.01108,45,-120.45509
87.81364341,161.15047,45,-123.6088
87.81754971,160.92213,45,-124.93846
87.82145601,161.2574,45,-122.23463
87.82536231,161.07883,45,-121.87104
87.82926861,161.19107,45,-121.57635
87.83317491,161.19846,45,-120.03098
87.83708121,160.92111,45,-123.47702
87.84098751,161.3477,45,-122.3026
87.84489381,160.89781,45,-123.36221
87.84880011,161.242,45,-119.47806
87.85270642,161.06871,45,-123.1693
87.85661272,160.85999,45,-122.07906
87.86051902,160.71626,45,-121.85796
87.86442532,161.00761,45,-123.47085
87.86833162,161.04015,45,-123.94582
87.87223792,161.11903,45,-122.21308
87.87614422,160.75848,45,-121.361
87.88005052,161.24448,45,-122.05576
87.88395682,160.96863,45,-121.80283
87.88786312,160.58452,45,-122.86619
87.89176942,160.69138,45,-124.16108
87.89567572,160.987,45,-123.27825
87.89958203,160.52501,45,-121.11196
87.90348833,160.75717,45,-123.52672
87.90739463,160.74883,45,-120.75691
87.91130093,160.55597,45,-121.23747
87.91520723,160.60838,45,-123.26437
87.91911353,160.63184,45,-120.70914
87.92301983,160.97455,45,-121.77181
87.92692613,160.80685,45,-122.04268
87.93083243,160.75449,45,-122.90326
87.93473873,160.49008,45,-122.22713
87.93864503,160.7021,45,-123.97528
87.94255134,160.66617,45,-121.74404
87.94645764,160.72195,45,-123.15632
87.95036394,160.76466,45,-123.77964
87.95427024,160.5645,45,-125.6786
87.95817654,160.49939,45,-124.82734
87.96208284,160.73114,45,-123.26859
87.96598914,160.42136,45,-124.52953
87.96989544,160.7998,45,-124.58154
87.97380174,160.79668,45,-124.47244
87.97770804,160.5195,45,-121.95095
87.98161434,160.6884,45,-123.5845
87.98552064,160.66508,45,-121.52237
87.98942695,160.79607,45,-122.73116
87.99333325,160.47112,45,-125.07981
87.99723955,160.67213,45,-125.11575
88.00114585,160.38304,45,-123.46096
88.00505215,160.74152,45,-124.16154
88.00895845,160.79436,45,-124.0464
88.01286475,160.53624,45,-123.91471
88.01677105,160.74208,45,-123.17753
88.02067735,160.5304,45,-126.70964
88.02458365,160.79506,45,-124.74353
88.02848995,160.58984,45,-127.19019
88.03239626,160.63693,45,-124.26817
88.03630256,160.71024,45,-123.47607
88.04020886,160.54787,45,-124.93047
88.04411516,160.79771,45,-125.64879
88.04802146,160.7207,45,-122.43438
88.05192776,160.4315,45,-128.87889
88.05583406,160.53062,45,-123.97127
88.05974036,160.63104,45,-124.20236
88.06364666,160.6438,45,-126.10087
88.06755296,160.74614,45,-124.85698
88.07145926,160.59193,45,-124.67396
88.07536556,160.63962,45,-124.5517
88.07927187,160.61763,45,-126.97543
88.08317817,160.78157,45,-124.22702
88.08708447,160.57466,45,-127.14127
88.09099077,160.66852,45,-123.38887
88.09489707,160.63551,45,-124.82285
88.09880337,160.31122,45,-126.66056
88.10270967,160.84865,45,-126.78241
88.10661597,160.5256,45,-123.45295
88.11052227,160.72588,45,-124.98703
88.11442857,160.44987,45,-124.80832
88.11833487,160.75333,45,-123.4348
88.12224118,161.011,45,-124.84277
88.12614748,160.70807,45,-125.06545
88.13005378,160.38872,45,-126.4455
88.13396008,160.71375,45,-125.7139
88.13786638,160.54214,45,-124.3167
88.14177268,160.60844,45,-124.2917
88.14567898,160.38193,45,-122.30785
88.14958528,161.09604,45,-126.41689
88.15349158,160.27037,45,-124.37828
88.15739788,160.69292,45,-126.33253
88.16130418,160.93872,45,-124.58028
88.16521048,160.58632,45,-124.02679
88.16911679,160.60056,45,-124.69825
88.17302309,160.46622,45,-126.30193
88.17692939,160.64392,45,-127.7784
88.18083569,160.96951,45,-123.30212
88.18474199,160.55194,45,-126.50307
88.18864829,160.51648,45,-124.80589
88.19255459,160.38995,45,-126.12872
88.19646089,160.35101,45,-125.32777
88.20036719,160.30008,45,-126.26556
88.20427349,160.4073,45,-124.73088
88.20817979,160.79399,45,-125.6501
88.21208609,160.54991,45,-125.05452
88.2159924,160.56877,45,-125.23248
88.2198987,160.81462,45,-125.86841
88.223805,160.44144,45,-126.67992
88.2277113,160.68666,45,-124.18983
88.2316176,160.79988,45,-125.401
88.2355239,160.59386,45,-127.06158
88.2394302,160.66472,45,-123.93433
88.2433365,160.91237,45,-123.83454
88.2472428,160.70329,45,-126.72023
88.2511491,160.563,45,-124.61415
88.2550554,160.81233,45,-127.28088
88.25896171,160.94089,45,-125.86022
88.26286801,160.62683,45,-125.64181
88.26677431,160.64287,45,-125.16084
88.27068061,160.78975,45,-123.92682
88.27458691,160.35526,45,-125.28387
88.27849321,160.8804,45,-126.45277
88.28239951,160.73164,45,-127.05446
88.28630581,160.5768,45,-125.12618
88.29021211,160.68712,45,-125.62907
88.29411841,160.63005,45,-126.16103
88.29802471,160.85237,45,-124.36185
88.30193101,160.78578,45,-125.9985
88.30583732,160.91266,45,-125.29266
88.30974362,160.56422,45,-125.21614
88.31364992,160.64203,45,-123.99803
88.31755622,161.02811,45,-123.93829
88.32146252,160.88058,45,-124.78793
88.32536882,160.97693,45,-126.25
88.32927512,160.78874,45,-126.34667
88.33318142,161.1422,45,-127.89655
88.33708772,160.74779,45,-127.57479
88.34099402,161.07957,45,-123.29783
88.34490032,160.85042,45,-124.25225
